Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
51,5524,0.0002720355987548828,0.33614468574523926,0.009786605834960938,0.0002918243408203125,0.3464992046356201
52,5512,0.00026869773864746094,0.3359963893890381,0.00987386703491211,0.00028896331787109375,0.3464314937591553
53,5503,0.0002665519714355469,0.33647847175598145,0.009841442108154297,0.00036144256591796875,0.3469521999359131
54,5534,0.00028395652770996094,0.33594775199890137,0.009450912475585938,0.0003044605255126953,0.3459908962249756
55,5622,0.0002713203430175781,0.33609557151794434,0.009866476058959961,0.0002942085266113281,0.3465309143066406
56,5602,0.0002689361572265625,0.33624768257141113,0.009694576263427734,0.00037670135498046875,0.34659290313720703
57,5492,0.0002899169921875,0.336073637008667,0.009789466857910156,0.00031280517578125,0.3464701175689697
58,5605,0.00028395652770996094,0.33591628074645996,0.009889602661132812,0.000316619873046875,0.34641075134277344
59,5561,0.000274658203125,0.33611607551574707,0.009835958480834961,0.0002982616424560547,0.3465290069580078
60,5443,0.00028133392333984375,0.33606433868408203,0.010016441345214844,0.0003185272216796875,0.3466837406158447
61,5516,0.0002760887145996094,0.3358907699584961,0.009773015975952148,0.00029754638671875,0.346240758895874
62,5556,0.0002682209014892578,0.33603978157043457,0.009469747543334961,0.000293731689453125,0.34607577323913574
63,5568,0.00027108192443847656,0.33612895011901855,0.009794235229492188,0.0002906322479248047,0.34648847579956055
64,5544,0.00027680397033691406,0.33609890937805176,0.009796857833862305,0.00029277801513671875,0.3464691638946533
65,5508,0.0002684593200683594,0.33603715896606445,0.009812116622924805,0.0003063678741455078,0.34642744064331055
66,5479,0.00027251243591308594,0.33625245094299316,0.009673357009887695,0.00033473968505859375,0.34653782844543457
67,5589,0.0002815723419189453,0.3360753059387207,0.009631872177124023,0.00031065940856933594,0.34630393981933594
68,5562,0.0002753734588623047,0.3359825611114502,0.009560585021972656,0.0003104209899902344,0.3461334705352783
69,5611,0.00027489662170410156,0.33614444732666016,0.009472131729125977,0.00035881996154785156,0.3462553024291992
70,5557,0.0002846717834472656,0.3359959125518799,0.009493589401245117,0.0003037452697753906,0.3460824489593506
71,5540,0.0002663135528564453,0.3361644744873047,0.009644746780395508,0.0003139972686767578,0.3463938236236572
72,5623,0.00027251243591308594,0.3358347415924072,0.009767532348632812,0.00029730796813964844,0.346174955368042
73,5579,0.0002732276916503906,0.3362154960632324,0.00953221321105957,0.00031495094299316406,0.34633970260620117
74,5616,0.0002689361572265625,0.33615589141845703,0.009758949279785156,0.0002849102020263672,0.34647154808044434
75,5579,0.00028133392333984375,0.33618903160095215,0.009722471237182617,0.00030303001403808594,0.3465001583099365
76,5536,0.00026154518127441406,0.33608245849609375,0.009552955627441406,0.00030922889709472656,0.3462104797363281
77,5552,0.0002701282501220703,0.3360426425933838,0.0099945068359375,0.0002834796905517578,0.34659481048583984
78,5552,0.0002677440643310547,0.3361542224884033,0.009753942489624023,0.0002849102020263672,0.346463680267334
79,5600,0.0002613067626953125,0.33607053756713867,0.00980234146118164,0.00029158592224121094,0.34642934799194336
80,5543,0.0002739429473876953,0.3361043930053711,0.009707450866699219,0.0003037452697753906,0.3463928699493408
81,5610,0.0002713203430175781,0.33612990379333496,0.00946187973022461,0.00030541419982910156,0.346172571182251
82,5600,0.0002655982971191406,0.33607006072998047,0.009772300720214844,0.00029730796813964844,0.3464086055755615
83,5537,0.0002739429473876953,0.33585643768310547,0.009702444076538086,0.00031065940856933594,0.346146821975708
84,5595,0.0002770423889160156,0.336137056350708,0.009915590286254883,0.0003027915954589844,0.3466362953186035
85,5610,0.00027370452880859375,0.3360013961791992,0.009876489639282227,0.0002951622009277344,0.3464500904083252
86,5575,0.0002675056457519531,0.33623361587524414,0.009737014770507812,0.0002980232238769531,0.3465392589569092
87,5572,0.00026702880859375,0.3360714912414551,0.009582757949829102,0.0002903938293457031,0.34621453285217285
88,5615,0.00027680397033691406,0.3360471725463867,0.009768009185791016,0.00032520294189453125,0.3464205265045166
89,5617,0.0002703666687011719,0.3361928462982178,0.009610176086425781,0.00030422210693359375,0.34638047218322754
90,5555,0.0002830028533935547,0.3361673355102539,0.009805440902709961,0.00030422210693359375,0.34656333923339844
91,5531,0.0002715587615966797,0.33580613136291504,0.009676218032836914,0.0003135204315185547,0.3460714817047119
92,5553,0.00028324127197265625,0.33612537384033203,0.00973367691040039,0.00030493736267089844,0.3464510440826416
93,5574,0.0002741813659667969,0.33607006072998047,0.009862422943115234,0.00029659271240234375,0.34650707244873047
94,5615,0.0002684593200683594,0.33618617057800293,0.009479999542236328,0.0002918243408203125,0.34623026847839355
95,5553,0.00026726722717285156,0.33612751960754395,0.009768962860107422,0.0003120899200439453,0.3464798927307129
96,5533,0.0002734661102294922,0.33597850799560547,0.009931087493896484,0.0003464221954345703,0.34653520584106445
97,5619,0.0002880096435546875,0.3361015319824219,0.009965658187866211,0.0002956390380859375,0.34665489196777344
98,5594,0.0002689361572265625,0.3358278274536133,0.009659767150878906,0.00030422210693359375,0.34606432914733887
99,5591,0.0002727508544921875,0.3364131450653076,0.00962686538696289,0.00037741661071777344,0.3466958999633789
100,5583,0.0002903938293457031,0.3361194133758545,0.009711980819702148,0.00029349327087402344,0.3464193344116211
101,5588,0.0002701282501220703,0.33599853515625,0.009771585464477539,0.00029540061950683594,0.34633827209472656
102,5602,0.00026988983154296875,0.33608555793762207,0.009768962860107422,0.00030732154846191406,0.3464353084564209
103,5643,0.0002734661102294922,0.3360435962677002,0.010024547576904297,0.0003333091735839844,0.3466792106628418
104,5526,0.0002720355987548828,0.3361654281616211,0.009847640991210938,0.00030422210693359375,0.34659242630004883
105,5581,0.00028824806213378906,0.33614301681518555,0.009705066680908203,0.0003094673156738281,0.3464491367340088
106,5528,0.000270843505859375,0.3360612392425537,0.009742021560668945,0.00030517578125,0.34638333320617676
107,5529,0.000274658203125,0.3362133502960205,0.00978708267211914,0.00030303001403808594,0.34658122062683105
108,5533,0.0002720355987548828,0.33591556549072266,0.009601593017578125,0.0002944469451904297,0.3460865020751953
109,5554,0.0002720355987548828,0.33617305755615234,0.010070562362670898,0.0003008842468261719,0.3468203544616699
110,5540,0.00026988983154296875,0.3361058235168457,0.009580373764038086,0.0002925395965576172,0.3462519645690918
111,5487,0.0002684593200683594,0.3360617160797119,0.009835243225097656,0.0002903938293457031,0.34645819664001465
112,5584,0.00026226043701171875,0.33620429039001465,0.00972890853881836,0.00039005279541015625,0.3465909957885742
113,5501,0.0002999305725097656,0.33627891540527344,0.009911060333251953,0.00037670135498046875,0.34687209129333496
114,5477,0.0002994537353515625,0.3360879421234131,0.009708881378173828,0.0003185272216796875,0.346419095993042
115,5507,0.0002753734588623047,0.33603429794311523,0.009602546691894531,0.0003008842468261719,0.34621644020080566
116,5519,0.00027298927307128906,0.3360288143157959,0.009615659713745117,0.00029921531677246094,0.3462207317352295
117,5559,0.0002734661102294922,0.33595824241638184,0.009890556335449219,0.0003669261932373047,0.3464944362640381
118,5547,0.00029206275939941406,0.3362565040588379,0.009906291961669922,0.00032973289489746094,0.3467888832092285
119,5595,0.0002789497375488281,0.33600854873657227,0.009678363800048828,0.0003094673156738281,0.34627842903137207
120,5505,0.00028634071350097656,0.33616161346435547,0.009964227676391602,0.00030684471130371094,0.3467230796813965
121,5488,0.00026297569274902344,0.33613133430480957,0.009552478790283203,0.00030040740966796875,0.3462514877319336
122,5577,0.000274658203125,0.33586549758911133,0.009799003601074219,0.00031566619873046875,0.34625911712646484
123,5562,0.0002758502960205078,0.3361375331878662,0.009746789932250977,0.0002956390380859375,0.34645867347717285
124,5616,0.00026154518127441406,0.3361637592315674,0.009764432907104492,0.0002925395965576172,0.34648609161376953
125,5556,0.0002830028533935547,0.3361670970916748,0.00971674919128418,0.0003552436828613281,0.3465278148651123
126,5546,0.0002875328063964844,0.336139440536499,0.00952458381652832,0.00029969215393066406,0.3462553024291992
127,5545,0.0002751350402832031,0.3362236022949219,0.009954452514648438,0.00032520294189453125,0.3467826843261719
128,5554,0.0002734661102294922,0.336153507232666,0.009781360626220703,0.00029468536376953125,0.34650611877441406
129,5479,0.00027251243591308594,0.33622121810913086,0.009550333023071289,0.0003821849822998047,0.3464319705963135
130,5519,0.00028824806213378906,0.3358490467071533,0.0099639892578125,0.0003142356872558594,0.3464193344116211
131,5562,0.00027441978454589844,0.3362102508544922,0.009852170944213867,0.0003104209899902344,0.3466517925262451
132,5533,0.0002734661102294922,0.3358278274536133,0.009559869766235352,0.00028967857360839844,0.34595370292663574
133,5500,0.0002665519714355469,0.33582425117492676,0.009761810302734375,0.00032019615173339844,0.3461761474609375
134,5508,0.00027298927307128906,0.33625149726867676,0.009807586669921875,0.0003731250762939453,0.3467094898223877
135,5471,0.00031256675720214844,0.33607029914855957,0.00973057746887207,0.000316619873046875,0.3464341163635254
136,5517,0.0002856254577636719,0.3362128734588623,0.00966024398803711,0.00030493736267089844,0.3464682102203369
137,5550,0.00027489662170410156,0.33622026443481445,0.009753704071044922,0.00031280517578125,0.34656476974487305
138,5532,0.0002777576446533203,0.3361179828643799,0.009949207305908203,0.00030350685119628906,0.3466517925262451
139,5482,0.00027108192443847656,0.33602094650268555,0.009328126907348633,0.000308990478515625,0.3459327220916748
140,5590,0.0002777576446533203,0.3359701633453369,0.009613752365112305,0.0002951622009277344,0.3461596965789795
141,5599,0.0002694129943847656,0.3362102508544922,0.009656667709350586,0.00029754638671875,0.3464374542236328
142,5548,0.0002689361572265625,0.33608460426330566,0.009720325469970703,0.0003056526184082031,0.34638309478759766
143,5587,0.0002734661102294922,0.33614063262939453,0.009690523147583008,0.00029754638671875,0.3464055061340332
144,5549,0.0002689361572265625,0.3360567092895508,0.010035991668701172,0.0003101825714111328,0.3466758728027344
145,5564,0.00027823448181152344,0.33606600761413574,0.009573698043823242,0.0003147125244140625,0.3462364673614502
146,5580,0.00028586387634277344,0.3360569477081299,0.00955653190612793,0.0002956390380859375,0.34619903564453125
147,5610,0.00027298927307128906,0.33616137504577637,0.009795665740966797,0.00029158592224121094,0.3465237617492676
148,5503,0.00026726722717285156,0.336153507232666,0.009783029556274414,0.00031185150146484375,0.34651923179626465
149,5511,0.0002722740173339844,0.33615899085998535,0.00996088981628418,0.00029206275939941406,0.34668755531311035
150,5532,0.0002837181091308594,0.3361172676086426,0.009612560272216797,0.0003032684326171875,0.34632039070129395
151,5594,0.0002739429473876953,0.3360629081726074,0.009833335876464844,0.0003647804260253906,0.3465392589569092
152,5534,0.00028014183044433594,0.3361947536468506,0.009730339050292969,0.0003070831298828125,0.34651660919189453
153,5524,0.0002751350402832031,0.33621692657470703,0.009516239166259766,0.00030350685119628906,0.346315860748291
154,5540,0.00027561187744140625,0.33593249320983887,0.009596109390258789,0.0003113746643066406,0.34611964225769043
155,5589,0.0002751350402832031,0.3358480930328369,0.009767532348632812,0.0003514289855957031,0.34624743461608887
156,5558,0.0002875328063964844,0.3361327648162842,0.009712934494018555,0.00030541419982910156,0.34644246101379395
157,5516,0.00027108192443847656,0.33597755432128906,0.009850025177001953,0.0002932548522949219,0.34639501571655273
158,5516,0.0002696514129638672,0.3360264301300049,0.00964975357055664,0.00029850006103515625,0.34624719619750977
159,5505,0.00027060508728027344,0.3364870548248291,0.009785652160644531,0.0003724098205566406,0.3469209671020508
160,5612,0.00028777122497558594,0.3362233638763428,0.00952458381652832,0.00031828880310058594,0.3463575839996338
161,5571,0.00028061866760253906,0.3360111713409424,0.009466886520385742,0.0002982616424560547,0.34606099128723145
162,5584,0.0002636909484863281,0.3362114429473877,0.009626626968383789,0.00029277801513671875,0.34639763832092285
163,5606,0.0002734661102294922,0.33615827560424805,0.009477376937866211,0.00029015541076660156,0.3462028503417969
164,5626,0.0002677440643310547,0.33615612983703613,0.009578704833984375,0.0002961158752441406,0.34630298614501953
165,5635,0.0002846717834472656,0.33614659309387207,0.009903192520141602,0.0003063678741455078,0.34664463996887207
166,5604,0.000270843505859375,0.33624267578125,0.009531736373901367,0.00034427642822265625,0.3463931083679199
167,5466,0.00027108192443847656,0.33586907386779785,0.00950765609741211,0.0003058910369873047,0.34595751762390137
168,5566,0.00027561187744140625,0.3361375331878662,0.009407997131347656,0.00033593177795410156,0.3461618423461914
169,5535,0.00028204917907714844,0.33603549003601074,0.009902715682983398,0.0003032684326171875,0.346527099609375
170,5607,0.0002701282501220703,0.3358883857727051,0.009584665298461914,0.00029587745666503906,0.34604358673095703
171,5540,0.00027108192443847656,0.33588743209838867,0.009486675262451172,0.00030422210693359375,0.34595370292663574
172,5603,0.0002739429473876953,0.33622026443481445,0.009519577026367188,0.0003006458282470703,0.34631776809692383
173,5561,0.00027060508728027344,0.33615922927856445,0.009955644607543945,0.0002968311309814453,0.34668588638305664
174,5475,0.0002715587615966797,0.33616018295288086,0.009932756423950195,0.0003027915954589844,0.34667134284973145
175,5514,0.0002713203430175781,0.33624744415283203,0.009787559509277344,0.00030303001403808594,0.34661245346069336
176,5541,0.0002734661102294922,0.33580541610717773,0.009682893753051758,0.0002980232238769531,0.34606337547302246
177,5575,0.0002815723419189453,0.3360595703125,0.009635448455810547,0.0002956390380859375,0.34627628326416016
178,5533,0.0002684593200683594,0.33611392974853516,0.009870290756225586,0.0002865791320800781,0.3465423583984375
179,5536,0.00025653839111328125,0.3360776901245117,0.009736061096191406,0.0002923011779785156,0.34636640548706055
180,5569,0.00028514862060546875,0.336139440536499,0.009742498397827148,0.00029349327087402344,0.3464641571044922
181,5588,0.0002734661102294922,0.3360607624053955,0.009773492813110352,0.0003170967102050781,0.34642863273620605
182,5545,0.0002720355987548828,0.33592939376831055,0.009751081466674805,0.0003008842468261719,0.34625697135925293
183,5525,0.00027251243591308594,0.3359522819519043,0.009951591491699219,0.0003120899200439453,0.34649181365966797
184,5448,0.0002732276916503906,0.33614683151245117,0.009612083435058594,0.00034308433532714844,0.34637999534606934
185,5523,0.00028634071350097656,0.3361978530883789,0.009749889373779297,0.0002961158752441406,0.34653377532958984
186,5486,0.0002772808074951172,0.33625102043151855,0.009582042694091797,0.00036144256591796875,0.34647631645202637
187,5448,0.0002918243408203125,0.33617091178894043,0.009652137756347656,0.00029969215393066406,0.3464176654815674
188,5530,0.0002694129943847656,0.3361954689025879,0.009556770324707031,0.00035190582275390625,0.3463778495788574
189,5479,0.0002834796905517578,0.33647966384887695,0.009759664535522461,0.0003616809844970703,0.3468899726867676
190,5434,0.0003018379211425781,0.33611583709716797,0.00958108901977539,0.0003058910369873047,0.34630894660949707
191,5537,0.00027561187744140625,0.33615851402282715,0.009432792663574219,0.0003039836883544922,0.3461742401123047
192,5572,0.0002732276916503906,0.3361649513244629,0.009835243225097656,0.00029087066650390625,0.34656667709350586
193,5535,0.0002694129943847656,0.3360788822174072,0.009649991989135742,0.00029778480529785156,0.3462991714477539
194,5551,0.00026869773864746094,0.336057186126709,0.009651660919189453,0.0003027915954589844,0.3462834358215332
195,5543,0.00028705596923828125,0.33585405349731445,0.009749889373779297,0.0003025531768798828,0.34619736671447754
196,5531,0.0002713203430175781,0.3362257480621338,0.009735822677612305,0.00029468536376953125,0.3465304374694824
197,5546,0.0002734661102294922,0.3361856937408447,0.009621858596801758,0.0003063678741455078,0.3463904857635498
198,5496,0.000270843505859375,0.3361473083496094,0.009572982788085938,0.00030541419982910156,0.3463006019592285
199,5534,0.0002734661102294922,0.3359849452972412,0.009889364242553711,0.0003101825714111328,0.34646105766296387
200,5555,0.000270843505859375,0.33603620529174805,0.009735345840454102,0.00029397010803222656,0.34633922576904297
201,5441,0.00026726722717285156,0.33617687225341797,0.010057926177978516,0.00029015541076660156,0.34679532051086426
202,5514,0.0002694129943847656,0.3359405994415283,0.009726762771606445,0.0003154277801513672,0.3462564945220947
203,5427,0.00026917457580566406,0.3360748291015625,0.009504556655883789,0.0003685951232910156,0.3462226390838623
204,5538,0.00030803680419921875,0.3362405300140381,0.00926828384399414,0.0003147125244140625,0.34613609313964844
205,5490,0.00027441978454589844,0.33617162704467773,0.009802579879760742,0.00030231475830078125,0.3465549945831299
206,5583,0.0002751350402832031,0.3361990451812744,0.00920414924621582,0.0003154277801513672,0.34599733352661133
207,5582,0.00028777122497558594,0.3361225128173828,0.009612083435058594,0.00029730796813964844,0.34632301330566406
208,5523,0.00027370452880859375,0.3360621929168701,0.00946807861328125,0.00029540061950683594,0.3461024761199951
209,5513,0.00027060508728027344,0.3362236022949219,0.009470462799072266,0.0002956390380859375,0.3462636470794678
210,5506,0.0002849102020263672,0.3359966278076172,0.010026931762695312,0.0003094673156738281,0.3466217517852783
211,5522,0.00027561187744140625,0.3359861373901367,0.009591341018676758,0.00030112266540527344,0.3461575508117676
212,5535,0.00026917457580566406,0.33585643768310547,0.009572744369506836,0.00031495094299316406,0.34601783752441406
213,5631,0.00027561187744140625,0.3361937999725342,0.00975942611694336,0.00032782554626464844,0.3465607166290283
214,5443,0.00028896331787109375,0.3359215259552002,0.009606599807739258,0.00034928321838378906,0.34617114067077637
215,5573,0.0002856254577636719,0.3359255790710449,0.009924173355102539,0.0002989768981933594,0.3464374542236328
216,5586,0.00027060508728027344,0.33620142936706543,0.009834051132202148,0.00029921531677246094,0.34660887718200684
217,5575,0.0002703666687011719,0.3361077308654785,0.009639501571655273,0.00033020973205566406,0.34635281562805176
218,5596,0.0002777576446533203,0.3362429141998291,0.009589910507202148,0.0002987384796142578,0.34641289710998535
219,5525,0.0002715587615966797,0.336214542388916,0.009629487991333008,0.00030803680419921875,0.34642744064331055
220,5562,0.0002682209014892578,0.3361213207244873,0.00961160659790039,0.00031113624572753906,0.3463160991668701
221,5583,0.0002741813659667969,0.336254358291626,0.009865999221801758,0.00030732154846191406,0.3467061519622803
222,5549,0.0002703666687011719,0.3360588550567627,0.009602785110473633,0.00028896331787109375,0.346224308013916
223,5531,0.0002675056457519531,0.336165189743042,0.009359359741210938,0.0003075599670410156,0.3461029529571533
224,5462,0.00026988983154296875,0.3362095355987549,0.009614706039428711,0.0002892017364501953,0.346386194229126
225,5569,0.00028014183044433594,0.33597707748413086,0.009714603424072266,0.0003063678741455078,0.3462817668914795
226,5579,0.0002765655517578125,0.33611226081848145,0.009500980377197266,0.0002963542938232422,0.3461897373199463
227,5581,0.0002696514129638672,0.336087703704834,0.009870052337646484,0.0003058910369873047,0.34653759002685547
228,5586,0.0002722740173339844,0.336073637008667,0.009716987609863281,0.0003056526184082031,0.3463718891143799
229,5486,0.0002727508544921875,0.3360929489135742,0.009693145751953125,0.00036263465881347656,0.34642601013183594
230,5543,0.00028967857360839844,0.3360483646392822,0.00974130630493164,0.000308990478515625,0.3463921546936035
231,5582,0.0002751350402832031,0.33611106872558594,0.009560585021972656,0.0002968311309814453,0.34624719619750977
232,5501,0.0002677440643310547,0.3360443115234375,0.009678363800048828,0.00028824806213378906,0.3462824821472168
