Metric,Data Size,Standard Deviation
encrypt_time,5465.0,0.00011734027410049345
encrypt_time,5480.0,5.5212312350612523e-05
encrypt_time,5430.0,0.0
encrypt_time,5542.0,8.57891207280602e-05
encrypt_time,5518.0,3.379608211786847e-05
encrypt_time,5447.0,0.00010692765388464996
encrypt_time,5432.0,0.0
encrypt_time,5456.0,0.00015304514798340194
encrypt_time,5651.0,2.0968043155813355e-05
encrypt_time,5576.0,8.813048124482314e-05
encrypt_time,5674.0,0.0
encrypt_time,5627.0,0.0002082950943090011
encrypt_time,5647.0,3.814697265625e-05
encrypt_time,5670.0,0.0
encrypt_time,5625.0,9.273984731430088e-05
encrypt_time,5578.0,0.00012923599707430458
encrypt_time,5664.0,0.0
encrypt_time,5636.0,0.00010560912203522673
encrypt_time,5491.0,3.574212590084686e-05
encrypt_time,5624.0,8.686520405837705e-05
encrypt_time,5494.0,4.746259234120898e-05
encrypt_time,5463.0,0.00010156759073234927
encrypt_time,5515.0,3.610639606980351e-05
encrypt_time,5390.0,0.0
encrypt_time,5473.0,4.1080040078807406e-05
encrypt_time,5481.0,5.1738113469478156e-05
encrypt_time,5649.0,4.586363430187153e-05
encrypt_time,5675.0,4.172325134277344e-05
encrypt_time,5614.0,3.052986910788255e-05
encrypt_time,5676.0,0.00010120868682861328
encrypt_time,5633.0,0.00011008189624728885
encrypt_time,5630.0,1.974083879021623e-05
encrypt_time,5653.0,5.9476622211241986e-05
encrypt_time,5489.0,0.00025760681218968585
encrypt_time,5637.0,4.785361481321461e-05
encrypt_time,5644.0,5.364418029785156e-06
encrypt_time,5639.0,7.151307773929409e-05
encrypt_time,5418.0,0.00010172274457284117
encrypt_time,5476.0,9.887347025741335e-05
encrypt_time,5478.0,8.008744109679649e-05
encrypt_time,5650.0,9.787111712097873e-05
encrypt_time,5629.0,0.00010650867295446154
encrypt_time,5438.0,5.081894110827514e-05
encrypt_time,5440.0,0.0001231040112134392
encrypt_time,5340.0,0.0
encrypt_time,5425.0,0.0
encrypt_time,5428.0,8.534079723588979e-05
encrypt_time,5372.0,0.0
encrypt_time,5455.0,5.6370805933351045e-05
encrypt_time,5429.0,1.2993812561035156e-05
encrypt_time,5433.0,7.855892181396484e-05
encrypt_time,5407.0,0.0
encrypt_time,5416.0,2.1375724821813414e-05
encrypt_time,5417.0,5.221366882324219e-05
encrypt_time,5502.0,0.00010640666124384974
encrypt_time,5408.0,0.0
encrypt_time,5449.0,0.0001257394558536689
encrypt_time,5404.0,0.00014126300811767578
encrypt_time,5693.0,0.0
encrypt_time,5665.0,1.6689300537109375e-05
encrypt_time,5657.0,0.0
encrypt_time,5397.0,8.165836334228516e-05
encrypt_time,5469.0,3.772484150945835e-05
encrypt_time,5646.0,0.00011277198791503906
encrypt_time,5713.0,0.0
encrypt_time,5692.0,0.0
encrypt_time,5632.0,0.00010952205478550571
encrypt_time,5652.0,2.96176913323775e-05
encrypt_time,5678.0,2.5510787963867188e-05
encrypt_time,5618.0,5.751452558653463e-05
encrypt_time,5504.0,0.0001234495763606837
encrypt_time,5422.0,0.0
encrypt_time,5399.0,5.9604644775390625e-06
encrypt_time,5431.0,9.298324584960938e-06
encrypt_time,5697.0,2.968311309814453e-05
encrypt_time,5708.0,0.0
encrypt_time,5640.0,6.095815715304364e-05
encrypt_time,5682.0,0.0
encrypt_time,5420.0,9.369850158691406e-05
encrypt_time,5641.0,0.0
encrypt_time,5711.0,0.0
encrypt_time,5669.0,0.0001187111194073318
encrypt_time,5648.0,0.00012993812561035156
encrypt_time,5718.0,0.0
encrypt_time,5684.0,2.205371856689453e-05
encrypt_time,5698.0,0.0
encrypt_time,5655.0,5.9604644775390625e-06
encrypt_time,5663.0,9.584354391925718e-05
encrypt_time,5688.0,0.0
encrypt_time,5393.0,0.0
encrypt_time,5411.0,6.74234364946575e-05
encrypt_time,5426.0,0.0
encrypt_time,5414.0,0.0
encrypt_time,5385.0,0.0
encrypt_time,5391.0,0.0
encrypt_time,5403.0,3.956950412357385e-05
encrypt_time,5405.0,0.0
encrypt_time,5679.0,0.0
encrypt_time,5681.0,0.00036394596099853516
encrypt_time,5654.0,0.0
encrypt_time,5662.0,0.0
encrypt_time,5645.0,6.377696990966797e-05
encrypt_time,5406.0,0.0
encrypt_time,5454.0,0.0
encrypt_time,5444.0,0.0
sign_time,4426.0,0.0
sign_time,64968.0,0.0
sign_time,48146.0,0.0
sign_time,4380.0,0.0
sign_time,9163.0,0.0
sign_time,66615.0,0.0
sign_time,17493.0,0.0
sign_time,3654.0,0.0
sign_time,4374.0,0.0
