Iteration,Data Size (bytes),Encrypt Time (seconds),Sign Time (seconds),Verify Time (seconds),Decrypt Time (seconds),Total Time (seconds)
66,5479,0.00024962425231933594,0.0003707408905029297,0.00010609626770019531,0.00028324127197265625,0.0011756420135498047
67,5589,0.0002582073211669922,0.0003724098205566406,0.00010633468627929688,0.0002846717834472656,0.001180410385131836
68,5562,0.00025081634521484375,0.000377655029296875,0.00010633468627929688,0.00028324127197265625,0.0011801719665527344
69,5611,0.00025081634521484375,0.00036907196044921875,0.00010633468627929688,0.0002853870391845703,0.0011754035949707031
70,5557,0.00025177001953125,0.0003666877746582031,0.000125885009765625,0.0002913475036621094,0.0011966228485107422
71,5540,0.0002522468566894531,0.0003719329833984375,0.00010585784912109375,0.00028705596923828125,0.0011849403381347656
72,5623,0.00025343894958496094,0.00037097930908203125,0.00010657310485839844,0.00028705596923828125,0.001196146011352539
73,5579,0.0002551078796386719,0.00036978721618652344,0.0001266002655029297,0.0002884864807128906,0.001203298568725586
74,5616,0.0002453327178955078,0.0003676414489746094,0.0001068115234375,0.00028252601623535156,0.0011644363403320312
75,5579,0.0002551078796386719,0.0003590583801269531,0.00010800361633300781,0.0003066062927246094,0.0011985301971435547
76,5536,0.0002472400665283203,0.0003788471221923828,0.00012731552124023438,0.0002827644348144531,0.001209259033203125
77,5552,0.00024437904357910156,0.000370025634765625,0.00010633468627929688,0.0002789497375488281,0.0011665821075439453
78,5552,0.0002434253692626953,0.0003504753112792969,0.00011897087097167969,0.0002868175506591797,0.0011649131774902344
79,5600,0.00024700164794921875,0.0003781318664550781,0.00010633468627929688,0.00027942657470703125,0.0011756420135498047
80,5543,0.00025272369384765625,0.00037384033203125,0.00010585784912109375,0.0002865791320800781,0.0011823177337646484
81,5610,0.00025200843811035156,0.0003814697265625,0.00010609626770019531,0.0002880096435546875,0.0012011528015136719
82,5600,0.0002460479736328125,0.0003535747528076172,0.00010585784912109375,0.0002779960632324219,0.0011448860168457031
83,5537,0.00025177001953125,0.0003733634948730469,0.0001049041748046875,0.00028967857360839844,0.0011851787567138672
84,5595,0.0002536773681640625,0.0003960132598876953,0.00010848045349121094,0.000293731689453125,0.001222372055053711
85,5610,0.00025653839111328125,0.00034546852111816406,0.00010824203491210938,0.0002925395965576172,0.0011713504791259766
86,5575,0.0002532005310058594,0.0003719329833984375,0.00010728836059570312,0.0002872943878173828,0.0011889934539794922
87,5572,0.0002677440643310547,0.0003764629364013672,0.0001068115234375,0.0002923011779785156,0.0012123584747314453
88,5615,0.0002536773681640625,0.0003726482391357422,0.00010657310485839844,0.00028777122497558594,0.0011849403381347656
89,5617,0.00025177001953125,0.0003733634948730469,0.00010657310485839844,0.00028777122497558594,0.0011835098266601562
90,5555,0.0002541542053222656,0.0003714561462402344,0.00010609626770019531,0.0002880096435546875,0.0011858940124511719
91,5531,0.0002522468566894531,0.0003695487976074219,0.00010585784912109375,0.00028634071350097656,0.001178741455078125
92,5553,0.0002510547637939453,0.00037407875061035156,0.00010657310485839844,0.0002849102020263672,0.0011792182922363281
93,5574,0.00025343894958496094,0.0003731250762939453,0.00010609626770019531,0.0002892017364501953,0.0011920928955078125
94,5615,0.0002532005310058594,0.0003523826599121094,0.0001289844512939453,0.0002880096435546875,0.0011837482452392578
95,5553,0.00025177001953125,0.0003476142883300781,0.00012874603271484375,0.0003075599670410156,0.0012023448944091797
96,5533,0.00025153160095214844,0.00037741661071777344,0.00010752677917480469,0.0002868175506591797,0.0011875629425048828
97,5619,0.000255584716796875,0.00038051605224609375,0.00010776519775390625,0.0002944469451904297,0.0012087821960449219
98,5594,0.0002522468566894531,0.00037932395935058594,0.00011515617370605469,0.00028777122497558594,0.0012030601501464844
99,5591,0.0002529621124267578,0.00037670135498046875,0.00010585784912109375,0.0002872943878173828,0.001186370849609375
100,5583,0.00025153160095214844,0.0003757476806640625,0.0001068115234375,0.0002872943878173828,0.0011832714080810547
101,5588,0.0002532005310058594,0.0003902912139892578,0.00010895729064941406,0.0002918243408203125,0.001215219497680664
102,5602,0.00026035308837890625,0.0003707408905029297,0.00010633468627929688,0.0002887248992919922,0.0011887550354003906
103,5643,0.0002541542053222656,0.00037670135498046875,0.00010609626770019531,0.0002903938293457031,0.0011942386627197266
104,5526,0.00025200843811035156,0.00038170814514160156,0.00010633468627929688,0.0002906322479248047,0.001194000244140625
105,5581,0.0002536773681640625,0.00037598609924316406,0.00010967254638671875,0.0002930164337158203,0.0011966228485107422
106,5528,0.00025463104248046875,0.0003733634948730469,0.00010657310485839844,0.0002880096435546875,0.0011906623840332031
107,5529,0.000270843505859375,0.0003643035888671875,0.00010561943054199219,0.00028824806213378906,0.0011930465698242188
108,5533,0.0002543926239013672,0.0003497600555419922,0.00010418891906738281,0.000286102294921875,0.0011560916900634766
109,5554,0.0002532005310058594,0.0003705024719238281,0.00010585784912109375,0.0002884864807128906,0.0011844635009765625
110,5540,0.00025391578674316406,0.0003542900085449219,0.00010585784912109375,0.0002846717834472656,0.0011610984802246094
111,5487,0.00025200843811035156,0.00037479400634765625,0.00010561943054199219,0.0002872943878173828,0.0011878013610839844
112,5584,0.0002472400665283203,0.00037384033203125,0.00010704994201660156,0.0002808570861816406,0.0011730194091796875
