Metric,Data Size,Standard Deviation
sign_time,5413.0,3.5762786865234375e-05
sign_time,5521.0,7.800337831839116e-05
sign_time,5445.0,0.0001366077311411868
sign_time,5470.0,7.114697007267293e-05
sign_time,5498.0,9.275450966644083e-05
sign_time,5484.0,9.057245365772797e-05
sign_time,5448.0,7.427009387543868e-05
sign_time,5497.0,5.148144197187547e-05
sign_time,5441.0,5.505241253807485e-05
sign_time,5588.0,7.798787118369697e-05
sign_time,5544.0,0.0001044141590777339
sign_time,5435.0,2.735229086025957e-05
sign_time,5562.0,6.148328817773187e-05
sign_time,5595.0,7.519073751686543e-05
sign_time,5442.0,0.00010875323661775459
sign_time,5547.0,6.783689437912826e-05
sign_time,5496.0,8.243867027979469e-05
sign_time,5485.0,0.00010094653157776669
sign_time,5560.0,8.904627203605944e-05
sign_time,5572.0,9.783750748380886e-05
sign_time,5550.0,0.00010427511919061526
sign_time,5510.0,8.4016542054645e-05
sign_time,5555.0,6.004161072582717e-05
sign_time,5529.0,8.664719873279723e-05
sign_time,5577.0,5.8016803552382824e-05
sign_time,5606.0,0.00010173817583713121
sign_time,5556.0,6.933924904140562e-05
sign_time,5570.0,8.7881210489978e-05
sign_time,5610.0,9.23117624375097e-05
sign_time,5524.0,0.00010627407111219066
sign_time,5512.0,4.7961307042718565e-05
sign_time,5503.0,6.180286481051006e-05
sign_time,5534.0,9.616730153445312e-05
sign_time,5622.0,5.1442689425820753e-05
sign_time,5602.0,7.109192681136278e-05
sign_time,5492.0,0.00018403277307081783
sign_time,5605.0,0.00010880009488625046
sign_time,5561.0,7.051432119732244e-05
sign_time,5443.0,5.817757268025064e-05
sign_time,5516.0,8.095330796808015e-05
sign_time,5568.0,0.000125183127648494
sign_time,5508.0,6.0437717313022156e-05
sign_time,5479.0,6.849377121431231e-05
sign_time,5589.0,0.0001252549250027873
sign_time,5611.0,6.341048335420896e-05
sign_time,5557.0,7.118199799176855e-05
sign_time,5540.0,7.899177854562606e-05
sign_time,5623.0,9.835982488332363e-05
sign_time,5579.0,7.307896597072777e-05
sign_time,5616.0,6.102020151657105e-05
sign_time,5536.0,8.986415389652585e-05
sign_time,5552.0,0.00011036014164560155
sign_time,5600.0,6.296204912679646e-05
sign_time,5543.0,0.0001348908372582698
sign_time,5537.0,6.301702928537805e-05
sign_time,5575.0,5.599640930843499e-05
sign_time,5615.0,8.215544991871192e-05
sign_time,5617.0,5.201308936905492e-05
sign_time,5531.0,5.1552898022289286e-05
sign_time,5553.0,4.4142980571270495e-05
sign_time,5574.0,7.007786805898923e-05
sign_time,5533.0,0.00012038800582699084
sign_time,5619.0,5.602278580167764e-05
sign_time,5594.0,8.00744369214929e-05
sign_time,5591.0,7.079257526875862e-05
sign_time,5583.0,8.718390536298948e-05
sign_time,5643.0,4.328475186244307e-05
sign_time,5526.0,6.489740292742882e-05
sign_time,5581.0,6.80355120828297e-05
sign_time,5528.0,9.65373635280571e-05
sign_time,5554.0,7.261307035575841e-05
sign_time,5487.0,6.975607745080631e-05
sign_time,5584.0,7.146669587091072e-05
sign_time,5501.0,9.551909129865558e-05
sign_time,5477.0,7.969909432446833e-05
sign_time,5507.0,0.00010376774935453778
sign_time,5519.0,8.496021556797151e-05
sign_time,5559.0,8.998452321256595e-05
sign_time,5505.0,6.597680774884656e-05
sign_time,5488.0,6.580305246525426e-05
sign_time,5546.0,6.0266276720393055e-05
sign_time,5545.0,7.628122587832274e-05
sign_time,5500.0,0.00015890628714101016
sign_time,5471.0,8.526548081154394e-05
sign_time,5517.0,9.880661443051135e-05
sign_time,5532.0,5.8133353609590814e-05
sign_time,5482.0,0.00016002747857874483
sign_time,5590.0,8.902060790098122e-05
sign_time,5599.0,8.09008510148055e-05
sign_time,5548.0,7.350400713585188e-05
sign_time,5587.0,0.00014558057880215876
sign_time,5549.0,9.472431865654047e-05
sign_time,5564.0,6.712250731909839e-05
sign_time,5580.0,8.718218878966556e-05
sign_time,5511.0,8.967850597527888e-05
sign_time,5558.0,9.913847250760299e-05
sign_time,5612.0,5.314365175478785e-05
sign_time,5571.0,0.00011010594587186692
sign_time,5626.0,4.743520830705018e-05
sign_time,5635.0,8.661751900694352e-05
sign_time,5604.0,9.591592862160933e-05
sign_time,5566.0,7.644085876567255e-05
sign_time,5535.0,5.501308440121256e-05
sign_time,5607.0,0.00012034741693598055
sign_time,5603.0,0.00011718294818338709
sign_time,5475.0,8.178426160286356e-05
sign_time,5514.0,6.376982685544209e-05
sign_time,5541.0,0.00010955297116844574
sign_time,5569.0,3.9754944124181794e-05
sign_time,5525.0,0.00012064024123012353
sign_time,5523.0,7.487051772357508e-05
sign_time,5486.0,9.705762372468884e-05
sign_time,5530.0,0.00011540265662401004
sign_time,5434.0,2.5606144295943997e-05
sign_time,5551.0,7.388719300493395e-05
sign_time,5427.0,8.571643228106719e-05
sign_time,5538.0,5.38622462301164e-05
sign_time,5490.0,0.00016579820509565496
sign_time,5582.0,0.00012564920227485472
sign_time,5513.0,6.674484767652081e-05
sign_time,5506.0,5.5073418408685824e-05
sign_time,5522.0,0.00010034370623919406
sign_time,5631.0,1.8658020499893504e-05
sign_time,5573.0,7.999579279285771e-05
sign_time,5586.0,4.671556633074106e-05
sign_time,5596.0,7.561465690134477e-05
sign_time,5462.0,7.245217761716527e-05
sign_time,5601.0,8.543724376351546e-05
sign_time,5597.0,8.782256411844312e-05
sign_time,5621.0,0.00012335519024407696
sign_time,5567.0,0.00010770231302991474
sign_time,5563.0,5.2765475015445354e-05
sign_time,5598.0,7.43605568799628e-05
sign_time,5565.0,7.924590646391282e-05
sign_time,5613.0,7.656615096733577e-05
sign_time,5520.0,7.495048250488939e-05
sign_time,5483.0,0.00010921888695028618
sign_time,5457.0,0.00010777726570007977
sign_time,5474.0,9.64665377252887e-05
sign_time,5472.0,8.868199260251131e-05
sign_time,5620.0,7.166357740149716e-05
sign_time,5585.0,0.00011177938969318277
sign_time,5439.0,0.0
sign_time,5458.0,7.087517774469548e-05
sign_time,5509.0,0.00012640409379106765
sign_time,5401.0,8.535385131835938e-05
sign_time,5495.0,6.208270048831364e-05
sign_time,5451.0,6.538989033432559e-05
sign_time,5461.0,7.709310828560629e-05
sign_time,5468.0,0.0001384701409497648
sign_time,5608.0,0.00013384575471269076
sign_time,5592.0,7.650596375339476e-05
sign_time,5628.0,7.971642047527022e-05
sign_time,5609.0,5.374092279687247e-05
sign_time,5415.0,8.33272933959961e-05
sign_time,5402.0,0.0
sign_time,5539.0,4.978777131302687e-05
sign_time,5527.0,9.13175951852458e-05
sign_time,5659.0,0.0
sign_time,5671.0,9.188900722984799e-05
sign_time,5419.0,0.0
sign_time,5660.0,5.125999450683594e-06
sign_time,5459.0,9.15691603968681e-05
sign_time,5493.0,9.909751439516143e-05
sign_time,5453.0,0.0001338083573510361
sign_time,5450.0,4.936464408870643e-05
sign_time,5421.0,2.9921531677246094e-05
sign_time,5452.0,8.621780447040618e-05
sign_time,5634.0,4.616709687217572e-05
sign_time,5593.0,6.808369712502046e-05
sign_time,5467.0,8.379154253305842e-05
sign_time,5667.0,0.0
sign_time,5666.0,6.67572021484375e-05
sign_time,5668.0,0.0
sign_time,5424.0,6.990323594232805e-05
sign_time,5423.0,0.00010712490345844332
sign_time,5436.0,2.65284866765383e-05
sign_time,5460.0,0.0001177553830348998
sign_time,5437.0,3.411359774003511e-05
sign_time,5464.0,0.0001133555472715269
sign_time,5446.0,9.676114199622778e-05
sign_time,5465.0,8.25408555598856e-05
sign_time,5480.0,7.294095262650513e-05
sign_time,5430.0,0.0
sign_time,5542.0,6.564652741296191e-05
sign_time,5518.0,4.9284337828617e-05
sign_time,5447.0,3.573469542198122e-05
sign_time,5432.0,0.0
sign_time,5456.0,7.457836813828245e-05
sign_time,5651.0,9.966051748427972e-05
sign_time,5576.0,0.00010795893238855926
sign_time,5674.0,0.0
sign_time,5627.0,0.0001059062929134278
sign_time,5647.0,6.079673767089844e-06
sign_time,5670.0,0.0
sign_time,5625.0,4.990642484495522e-05
sign_time,5578.0,4.014317512839137e-05
sign_time,5664.0,0.0
sign_time,5636.0,6.163421191417506e-05
sign_time,5491.0,6.927970090943279e-05
sign_time,5624.0,7.080725139823546e-05
sign_time,5494.0,9.23606923025498e-05
sign_time,5463.0,8.79372435696487e-05
sign_time,5515.0,5.895486947987749e-05
sign_time,5390.0,0.0
sign_time,5473.0,6.797501010514734e-05
sign_time,5481.0,0.00010487924626405949
sign_time,5649.0,1.752852923332998e-05
sign_time,5675.0,3.6716461181640625e-05
sign_time,5614.0,0.0001630455396869119
sign_time,5676.0,6.711483001708984e-05
sign_time,5633.0,0.00013459721607737133
sign_time,5630.0,8.654124385769693e-05
sign_time,5653.0,6.348241342362234e-05
sign_time,5489.0,9.016541414046197e-05
sign_time,5637.0,7.21669794350004e-05
sign_time,5644.0,2.2411346435546875e-05
sign_time,5639.0,7.183827814715224e-05
sign_time,5418.0,4.339757822870785e-05
sign_time,5476.0,0.0001368928644430442
sign_time,5478.0,0.00011894066001684151
sign_time,5650.0,4.600470900762302e-05
sign_time,5629.0,7.770702443506765e-05
sign_time,5438.0,2.4860096283446872e-05
sign_time,5440.0,2.993381816013375e-05
sign_time,5340.0,0.0
sign_time,5425.0,0.0
sign_time,5428.0,7.53801879887353e-05
sign_time,5372.0,0.0
sign_time,5455.0,9.86581279936486e-05
sign_time,5429.0,1.3709068298339844e-05
sign_time,5433.0,5.447864532470703e-05
sign_time,5407.0,0.0
sign_time,5416.0,0.0001065682377013197
sign_time,5417.0,5.7578086853027344e-05
sign_time,5502.0,9.539424995997796e-05
sign_time,5408.0,0.0
sign_time,5449.0,3.448694048012089e-05
sign_time,5404.0,0.00029015541076660156
sign_time,5693.0,0.0
sign_time,5665.0,8.118152618408203e-05
sign_time,5657.0,0.0
sign_time,5397.0,3.933906555175781e-05
sign_time,5469.0,6.595114721775752e-05
sign_time,5646.0,5.7578086853027344e-05
sign_time,5713.0,0.0
sign_time,5692.0,0.0
sign_time,5632.0,5.95985349861584e-05
sign_time,5652.0,3.744377932669725e-05
sign_time,5678.0,3.910064697265625e-05
sign_time,5618.0,7.430937622518852e-05
sign_time,5504.0,4.271007827174305e-05
sign_time,5422.0,0.0
sign_time,5399.0,6.651878356933594e-05
sign_time,5431.0,1.7881393432617188e-06
sign_time,5697.0,0.0001232624053955078
sign_time,5708.0,0.0
sign_time,5640.0,7.323778686863274e-05
sign_time,5682.0,0.0
sign_time,5420.0,2.562999725341797e-05
sign_time,5641.0,0.0
sign_time,5711.0,0.0
sign_time,5669.0,1.736477437948157e-05
sign_time,5648.0,5.5909156799316406e-05
sign_time,5718.0,0.0
sign_time,5684.0,7.855892181396484e-05
sign_time,5698.0,0.0
sign_time,5655.0,0.00016772747039794922
sign_time,5663.0,0.0001564419962952469
sign_time,5688.0,0.0
sign_time,5393.0,0.0
sign_time,5411.0,8.345354141340421e-05
sign_time,5426.0,0.0
sign_time,5414.0,0.0
sign_time,5385.0,0.0
sign_time,5391.0,0.0
sign_time,5403.0,9.414746882107924e-05
sign_time,5405.0,0.0
sign_time,5679.0,0.0
sign_time,5681.0,1.0013580322265625e-05
sign_time,5654.0,0.0
sign_time,5662.0,0.0
sign_time,5645.0,1.1920928955078125e-05
sign_time,5406.0,0.0
sign_time,5454.0,0.0
sign_time,5444.0,0.0
verify_time,4426.0,0.0
verify_time,64968.0,0.0
verify_time,48146.0,0.0
verify_time,4380.0,0.0
verify_time,9163.0,0.0
verify_time,66615.0,0.0
verify_time,17493.0,0.0
verify_time,3654.0,0.0
verify_time,4374.0,0.0
verify_time,20400.0,3.0038428175501303e-05
verify_time,5499.0,3.4033272080154526e-05
verify_time,5466.0,4.581134632866278e-05
verify_time,5413.0,1.3470649719238281e-05
verify_time,5521.0,7.379761051783076e-05
verify_time,5445.0,7.218247375344924e-05
verify_time,5470.0,2.5010790073540255e-05
verify_time,5498.0,3.6095274640231685e-05
verify_time,5484.0,2.723128463128448e-05
verify_time,5448.0,5.18477589449335e-05
verify_time,5497.0,3.952647690402069e-05
verify_time,5441.0,3.01420544183594e-05
verify_time,5588.0,9.043601795474654e-05
verify_time,5544.0,3.683599196193936e-05
verify_time,5435.0,1.1299688076767108e-05
verify_time,5562.0,2.9518277189116293e-05
verify_time,5595.0,5.995011348567043e-05
verify_time,5442.0,5.243402227785328e-05
verify_time,5547.0,4.655323724320271e-05
verify_time,5496.0,7.024404124581669e-05
verify_time,5485.0,3.0786130802733885e-05
verify_time,5560.0,2.7429132744370523e-05
verify_time,5572.0,4.7450636546651125e-05
verify_time,5550.0,4.604673882124862e-05
verify_time,5510.0,5.3044799819796015e-05
verify_time,5555.0,2.3776094483182045e-05
verify_time,5529.0,5.1155694115746746e-05
verify_time,5577.0,4.0498474716991354e-05
verify_time,5606.0,5.732415617159057e-05
verify_time,5556.0,4.0356878437261114e-05
verify_time,5570.0,2.9958266782883325e-05
verify_time,5610.0,5.072585232172949e-05
verify_time,5524.0,7.733705204632261e-05
verify_time,5512.0,2.4102192042501754e-05
verify_time,5503.0,1.7562065310283686e-05
verify_time,5534.0,7.042280907473382e-05
verify_time,5622.0,2.8445197050966618e-05
verify_time,5602.0,7.111571269459149e-05
verify_time,5492.0,9.614711865833812e-05
verify_time,5605.0,5.5327829712672565e-05
verify_time,5561.0,3.716853888787831e-05
verify_time,5443.0,5.138026035045622e-05
verify_time,5516.0,2.872967146852511e-05
verify_time,5568.0,2.804657741906433e-05
verify_time,5508.0,3.255400800975494e-05
verify_time,5479.0,2.6279362750924378e-05
verify_time,5589.0,4.2701181585165195e-05
verify_time,5611.0,2.4013183120951124e-05
verify_time,5557.0,2.0262269142443704e-05
verify_time,5540.0,4.795489027334136e-05
verify_time,5623.0,3.658948499042403e-05
verify_time,5579.0,5.0002469722435285e-05
verify_time,5616.0,6.149361127928046e-05
verify_time,5536.0,2.1797283042404176e-05
verify_time,5552.0,0.0001407741956869266
verify_time,5600.0,3.554113918832078e-05
verify_time,5543.0,5.0251590767254334e-05
verify_time,5537.0,2.413588263123402e-05
verify_time,5575.0,7.792358472879112e-05
verify_time,5615.0,4.742668968134185e-05
verify_time,5617.0,2.2843194440691014e-05
verify_time,5531.0,2.035877822640282e-05
verify_time,5553.0,2.0191484171303314e-05
verify_time,5574.0,6.805565941664967e-05
verify_time,5533.0,4.573970992564051e-05
verify_time,5619.0,4.777634418865565e-06
verify_time,5594.0,3.2534035654569335e-05
verify_time,5591.0,2.9194297939958765e-05
verify_time,5583.0,4.159603652907876e-05
verify_time,5643.0,8.327711744180508e-05
