Iteration,Data Size (bytes),Encapsulation Time (s),Encrypt Time (s),Decrypt Time (s),Decapsulation Time (s),Total Time (s)
1223,5596,6.437301635742188e-05,0.0003261566162109375,0.00033092498779296875,3.5762786865234375e-05,0.001157999038696289
1224,5708,5.626678466796875e-05,0.0004475116729736328,0.0005466938018798828,4.3392181396484375e-05,0.0020589828491210938
1225,5601,8.96453857421875e-05,0.00040078163146972656,0.0003719329833984375,4.57763671875e-05,0.003729581832885742
1226,5627,6.866455078125e-05,0.0003304481506347656,0.000514984130859375,6.723403930664062e-05,0.0015621185302734375
1227,5559,0.0001068115234375,0.0004341602325439453,0.0003571510314941406,4.315376281738281e-05,0.0020895004272460938
1228,5586,6.389617919921875e-05,0.00029921531677246094,0.0003185272216796875,3.361701965332031e-05,0.000989675521850586
1229,5640,4.744529724121094e-05,0.0002791881561279297,0.00030541419982910156,3.0994415283203125e-05,0.0008966922760009766
1230,5682,4.363059997558594e-05,0.00028204917907714844,0.0003075599670410156,2.9802322387695312e-05,0.0009000301361083984
1231,5530,4.267692565917969e-05,0.0002808570861816406,0.000316619873046875,2.9325485229492188e-05,0.0008952617645263672
1232,5564,5.3882598876953125e-05,0.00033926963806152344,0.0003399848937988281,4.363059997558594e-05,0.0010898113250732422
1233,5550,5.91278076171875e-05,0.00029587745666503906,0.0003161430358886719,3.24249267578125e-05,0.0009589195251464844
1234,5492,4.839897155761719e-05,0.00028777122497558594,0.0003311634063720703,3.1948089599609375e-05,0.0010879039764404297
1235,5584,5.269050598144531e-05,0.00028967857360839844,0.0003066062927246094,3.24249267578125e-05,0.0011258125305175781
1236,5494,4.673004150390625e-05,0.0002849102020263672,0.0003094673156738281,3.0279159545898438e-05,0.0011341571807861328
1237,5570,4.57763671875e-05,0.0002853870391845703,0.00030612945556640625,3.075599670410156e-05,0.00115966796875
1238,5606,4.38690185546875e-05,0.00028324127197265625,0.00031280517578125,3.0279159545898438e-05,0.001157999038696289
1239,5530,4.696846008300781e-05,0.0003962516784667969,0.0003981590270996094,4.482269287109375e-05,0.0016202926635742188
1240,5580,6.651878356933594e-05,0.0003056526184082031,0.0003600120544433594,3.838539123535156e-05,0.001104116439819336
1241,5541,6.67572021484375e-05,0.000354766845703125,0.0003447532653808594,3.814697265625e-05,0.0012471675872802734
1242,5571,6.67572021484375e-05,0.00033736228942871094,0.0004668235778808594,3.838539123535156e-05,0.0016009807586669922
1243,5504,6.341934204101562e-05,0.0003173351287841797,0.00033402442932128906,3.743171691894531e-05,0.001186370849609375
1244,5526,5.7697296142578125e-05,0.0003533363342285156,0.00037860870361328125,6.937980651855469e-05,0.0016775131225585938
1245,5543,6.008148193359375e-05,0.0003020763397216797,0.00031828880310058594,3.266334533691406e-05,0.0012714862823486328
1246,5512,5.0067901611328125e-05,0.00028443336486816406,0.00037026405334472656,3.123283386230469e-05,0.0016002655029296875
1247,5490,0.0001277923583984375,0.00044536590576171875,0.00034236907958984375,4.2438507080078125e-05,0.0027189254760742188
1248,5606,7.462501525878906e-05,0.0003876686096191406,0.0003654956817626953,4.9114227294921875e-05,0.001523733139038086
1249,5575,5.53131103515625e-05,0.000461578369140625,0.0006458759307861328,8.821487426757812e-05,0.004829883575439453
1250,5546,7.224082946777344e-05,0.0003364086151123047,0.000347137451171875,3.8623809814453125e-05,0.0011496543884277344
1251,5603,6.723403930664062e-05,0.0004515647888183594,0.0004265308380126953,4.839897155761719e-05,0.00148773193359375
1252,5553,0.00010061264038085938,0.00044608116149902344,0.00039196014404296875,5.245208740234375e-05,0.0015132427215576172
1253,5524,8.225440979003906e-05,0.0003390312194824219,0.0003504753112792969,3.933906555175781e-05,0.0011477470397949219
1254,5538,5.8650970458984375e-05,0.0002853870391845703,0.0003142356872558594,3.24249267578125e-05,0.000949859619140625
1255,5612,4.935264587402344e-05,0.0002849102020263672,0.0003139972686767578,3.0994415283203125e-05,0.0009050369262695312
1256,5566,4.38690185546875e-05,0.0002815723419189453,0.00031375885009765625,3.0517578125e-05,0.0008971691131591797
1257,5555,4.57763671875e-05,0.00028634071350097656,0.00031065940856933594,3.0994415283203125e-05,0.0009191036224365234
1258,5565,4.4345855712890625e-05,0.0002815723419189453,0.0003097057342529297,3.0517578125e-05,0.0010569095611572266
1259,5616,4.291534423828125e-05,0.0002739429473876953,0.00029921531677246094,3.0517578125e-05,0.001125335693359375
1260,5608,4.100799560546875e-05,0.00028252601623535156,0.0003094673156738281,3.0040740966796875e-05,0.0011730194091796875
1261,5493,4.220008850097656e-05,0.00030684471130371094,0.0003314018249511719,3.695487976074219e-05,0.0013175010681152344
1262,5533,5.626678466796875e-05,0.0002944469451904297,0.000316619873046875,3.3855438232421875e-05,0.0010483264923095703
1263,5565,4.744529724121094e-05,0.0002837181091308594,0.0003108978271484375,3.123283386230469e-05,0.0011403560638427734
1264,5563,4.410743713378906e-05,0.0002930164337158203,0.00032067298889160156,3.361701965332031e-05,0.001215219497680664
1265,5533,0.00010824203491210938,0.00033926963806152344,0.00048613548278808594,4.100799560546875e-05,0.0015106201171875
1266,5420,0.00012683868408203125,0.0004596710205078125,0.0003724098205566406,4.363059997558594e-05,0.001550436019897461
1267,5577,7.843971252441406e-05,0.00034356117248535156,0.0003285408020019531,4.0531158447265625e-05,0.0011527538299560547
1268,5531,9.703636169433594e-05,0.0003323554992675781,0.0003464221954345703,4.100799560546875e-05,0.0015439987182617188
1269,5591,5.53131103515625e-05,0.0003120899200439453,0.00034332275390625,3.62396240234375e-05,0.001516103744506836
1270,5540,6.818771362304688e-05,0.000324249267578125,0.0003528594970703125,3.790855407714844e-05,0.0015671253204345703
1271,5572,6.794929504394531e-05,0.00047850608825683594,0.00033473968505859375,4.00543212890625e-05,0.0018503665924072266
1272,5671,6.723403930664062e-05,0.000347137451171875,0.00038909912109375,3.719329833984375e-05,0.0014183521270751953
1273,5582,6.580352783203125e-05,0.00031113624572753906,0.00032591819763183594,3.5762786865234375e-05,0.003857851028442383
1274,5577,5.340576171875e-05,0.0002853870391845703,0.00031185150146484375,3.123283386230469e-05,0.0009188652038574219
1275,5568,4.5299530029296875e-05,0.00027298927307128906,0.00030350685119628906,3.0040740966796875e-05,0.0009169578552246094
1276,5496,4.2438507080078125e-05,0.00027251243591308594,0.0003273487091064453,3.123283386230469e-05,0.0009021759033203125
1277,5572,4.482269287109375e-05,0.0002872943878173828,0.0003094673156738281,3.0994415283203125e-05,0.0009038448333740234
1278,5607,4.315376281738281e-05,0.0002791881561279297,0.00030612945556640625,3.0994415283203125e-05,0.0008878707885742188
1279,5588,4.4345855712890625e-05,0.000286102294921875,0.00031185150146484375,2.956390380859375e-05,0.0009002685546875
1280,5647,4.4345855712890625e-05,0.0003032684326171875,0.0003123283386230469,3.0517578125e-05,0.0009303092956542969
1281,5581,4.5299530029296875e-05,0.00027823448181152344,0.00030422210693359375,3.0040740966796875e-05,0.0008769035339355469
1282,5554,4.172325134277344e-05,0.00027942657470703125,0.00030732154846191406,2.9802322387695312e-05,0.0009741783142089844
1283,5496,4.1484832763671875e-05,0.00027942657470703125,0.00033092498779296875,2.9802322387695312e-05,0.0010716915130615234
1284,5528,4.291534423828125e-05,0.0003838539123535156,0.00048661231994628906,6.818771362304688e-05,0.0016241073608398438
1285,5553,7.510185241699219e-05,0.00040602684020996094,0.00036787986755371094,3.838539123535156e-05,0.0017333030700683594
1286,5545,6.198883056640625e-05,0.0002949237823486328,0.0003139972686767578,3.1948089599609375e-05,0.0009639263153076172
1287,5534,4.553794860839844e-05,0.0002799034118652344,0.000308990478515625,3.0279159545898438e-05,0.001049041748046875
1288,5476,4.2438507080078125e-05,0.00027942657470703125,0.00030422210693359375,2.9802322387695312e-05,0.0010859966278076172
1289,5511,5.7697296142578125e-05,0.0003311634063720703,0.00033593177795410156,3.62396240234375e-05,0.004868984222412109
1290,5563,5.364418029785156e-05,0.00048828125,0.0003695487976074219,5.030632019042969e-05,0.0367891788482666
1291,5589,6.961822509765625e-05,0.00029850006103515625,0.00031685829162597656,3.266334533691406e-05,0.0009765625
1292,5641,4.863739013671875e-05,0.0002830028533935547,0.0003185272216796875,3.147125244140625e-05,0.0009274482727050781
1293,5671,4.553794860839844e-05,0.0002841949462890625,0.0003223419189453125,3.0517578125e-05,0.0009067058563232422
1294,5611,4.363059997558594e-05,0.00028395652770996094,0.0003097057342529297,3.075599670410156e-05,0.0008878707885742188
1295,5538,4.2438507080078125e-05,0.0002772808074951172,0.0003063678741455078,3.0040740966796875e-05,0.0008671283721923828
1296,5631,5.245208740234375e-05,0.0002815723419189453,0.0003173351287841797,2.956390380859375e-05,0.0008914470672607422
1297,5622,4.315376281738281e-05,0.0002815723419189453,0.0003063678741455078,3.266334533691406e-05,0.0009014606475830078
1298,5711,4.3392181396484375e-05,0.0002846717834472656,0.00031757354736328125,3.123283386230469e-05,0.0011096000671386719
1299,5651,4.8160552978515625e-05,0.00030112266540527344,0.00031113624572753906,3.170967102050781e-05,0.001146078109741211
1300,5607,4.506111145019531e-05,0.0002758502960205078,0.0003044605255126953,3.075599670410156e-05,0.0011057853698730469
1301,5669,4.601478576660156e-05,0.0005300045013427734,0.00039768218994140625,4.792213439941406e-05,0.0017595291137695312
1302,5600,0.00011110305786132812,0.0003266334533691406,0.00032329559326171875,4.00543212890625e-05,0.0011646747589111328
1303,5636,6.008148193359375e-05,0.00029587745666503906,0.00031828880310058594,3.0517578125e-05,0.0011258125305175781
1304,5577,4.696846008300781e-05,0.0002808570861816406,0.0003223419189453125,3.075599670410156e-05,0.0011725425720214844
1305,5570,4.2438507080078125e-05,0.00027680397033691406,0.00030350685119628906,3.0279159545898438e-05,0.0011665821075439453
1306,5582,4.1484832763671875e-05,0.00027942657470703125,0.0003070831298828125,2.9802322387695312e-05,0.0014259815216064453
1307,5600,4.076957702636719e-05,0.0002696514129638672,0.00029587745666503906,3.0040740966796875e-05,0.0014834403991699219
1308,5622,4.100799560546875e-05,0.00030493736267089844,0.0003304481506347656,3.5762786865234375e-05,0.0016443729400634766
1309,5552,4.506111145019531e-05,0.0003139972686767578,0.00035452842712402344,4.2438507080078125e-05,0.00537872314453125
1310,5595,6.628036499023438e-05,0.00036144256591796875,0.0003654956817626953,4.3392181396484375e-05,0.0015783309936523438
1311,5566,5.8650970458984375e-05,0.0002999305725097656,0.0003185272216796875,3.2901763916015625e-05,0.0013496875762939453
1312,5556,4.9591064453125e-05,0.0002827644348144531,0.00030994415283203125,3.0517578125e-05,0.0015001296997070312
1313,5555,4.3392181396484375e-05,0.0002834796905517578,0.0003113746643066406,3.0517578125e-05,0.0038216114044189453
1314,5591,4.363059997558594e-05,0.00029778480529785156,0.00032067298889160156,3.266334533691406e-05,0.0009474754333496094
1315,5580,4.9114227294921875e-05,0.0002875328063964844,0.00030875205993652344,3.314018249511719e-05,0.0009212493896484375
1316,5613,4.76837158203125e-05,0.00028061866760253906,0.0003097057342529297,3.123283386230469e-05,0.00090789794921875
1317,5598,4.696846008300781e-05,0.00031638145446777344,0.0004811286926269531,6.508827209472656e-05,0.001354217529296875
1318,5598,9.775161743164062e-05,0.0004572868347167969,0.00035858154296875,3.933906555175781e-05,0.0013728141784667969
1319,5648,6.270408630371094e-05,0.0002865791320800781,0.0003113746643066406,3.266334533691406e-05,0.0009520053863525391
1320,5635,4.696846008300781e-05,0.0002815723419189453,0.00030994415283203125,3.0279159545898438e-05,0.0008962154388427734
1321,5627,4.220008850097656e-05,0.00027751922607421875,0.00030994415283203125,3.0040740966796875e-05,0.0008723735809326172
1322,5590,4.076957702636719e-05,0.0002853870391845703,0.00030684471130371094,3.0517578125e-05,0.0010862350463867188
1323,5678,4.1961669921875e-05,0.00028061866760253906,0.0003070831298828125,2.956390380859375e-05,0.0011355876922607422
1324,5607,4.124641418457031e-05,0.00028014183044433594,0.00030612945556640625,3.0040740966796875e-05,0.001149892807006836
1325,5580,4.0531158447265625e-05,0.0002796649932861328,0.00030612945556640625,3.0279159545898438e-05,0.0011761188507080078
1326,5607,4.124641418457031e-05,0.0002949237823486328,0.0003330707550048828,3.409385681152344e-05,0.0012309551239013672
1327,5622,5.555152893066406e-05,0.00029468536376953125,0.00031828880310058594,3.123283386230469e-05,0.0011641979217529297
1328,5580,4.982948303222656e-05,0.0003542900085449219,0.00034880638122558594,4.100799560546875e-05,0.004832744598388672
1329,5609,6.67572021484375e-05,0.0003597736358642578,0.0004394054412841797,4.6253204345703125e-05,0.001318216323852539
1330,5615,0.00010180473327636719,0.0005044937133789062,0.0004017353057861328,5.626678466796875e-05,0.002807140350341797
1331,5650,7.43865966796875e-05,0.0003204345703125,0.00033855438232421875,3.695487976074219e-05,0.0010638236999511719
1332,5599,5.459785461425781e-05,0.0003094673156738281,0.00032591819763183594,3.218650817871094e-05,0.001447439193725586
1333,5576,4.76837158203125e-05,0.00028634071350097656,0.00033164024353027344,3.0994415283203125e-05,0.0014743804931640625
1334,5650,4.7206878662109375e-05,0.00029397010803222656,0.00033164024353027344,3.0994415283203125e-05,0.0015268325805664062
1335,5592,8.7738037109375e-05,0.00039505958557128906,0.0004837512969970703,5.91278076171875e-05,0.0020334720611572266
1336,5575,6.866455078125e-05,0.0003292560577392578,0.00033354759216308594,3.6716461181640625e-05,0.0011868476867675781
1337,5603,5.555152893066406e-05,0.0003123283386230469,0.0003707408905029297,3.838539123535156e-05,0.004098176956176758
1338,5558,6.365776062011719e-05,0.00029969215393066406,0.0003211498260498047,3.3855438232421875e-05,0.0009834766387939453
1339,5622,4.792213439941406e-05,0.0002968311309814453,0.0003418922424316406,3.528594970703125e-05,0.0009770393371582031
1340,5587,5.245208740234375e-05,0.0002894401550292969,0.0003173351287841797,3.266334533691406e-05,0.000926971435546875
1341,5575,4.6253204345703125e-05,0.00030040740966796875,0.00031828880310058594,3.1948089599609375e-05,0.0009319782257080078
1342,5620,4.38690185546875e-05,0.00027942657470703125,0.0003077983856201172,2.9802322387695312e-05,0.0008742809295654297
1343,5718,4.57763671875e-05,0.0003685951232910156,0.0003650188446044922,4.1484832763671875e-05,0.00113677978515625
1344,5639,6.508827209472656e-05,0.0003223419189453125,0.00033593177795410156,3.2901763916015625e-05,0.001062631607055664
1345,5675,5.5789947509765625e-05,0.0002970695495605469,0.00032830238342285156,3.4332275390625e-05,0.0010120868682861328
1346,5636,5.054473876953125e-05,0.0003085136413574219,0.0003421306610107422,3.337860107421875e-05,0.0011043548583984375
1347,5684,6.151199340820312e-05,0.0003170967102050781,0.0006597042083740234,5.0067901611328125e-05,0.0015606880187988281
1348,5577,6.246566772460938e-05,0.0003345012664794922,0.00038051605224609375,4.3392181396484375e-05,0.0011820793151855469
1349,5612,9.560585021972656e-05,0.00037217140197753906,0.00041937828063964844,4.3392181396484375e-05,0.0013785362243652344
1350,5534,8.344650268554688e-05,0.00036978721618652344,0.0003490447998046875,4.100799560546875e-05,0.001237630844116211
1351,5596,6.031990051269531e-05,0.00030493736267089844,0.000324249267578125,3.337860107421875e-05,0.0010340213775634766
1352,5593,4.9591064453125e-05,0.0002853870391845703,0.0003287792205810547,3.123283386230469e-05,0.0011489391326904297
1353,5698,4.5299530029296875e-05,0.00028252601623535156,0.00030684471130371094,3.0517578125e-05,0.0011534690856933594
1354,5595,4.3392181396484375e-05,0.0003032684326171875,0.00037980079650878906,3.457069396972656e-05,0.0016379356384277344
1355,5640,0.00012159347534179688,0.0005424022674560547,0.0004966259002685547,5.53131103515625e-05,0.0019342899322509766
1356,5572,7.486343383789062e-05,0.0003399848937988281,0.0003306865692138672,3.838539123535156e-05,0.0011072158813476562
1357,5587,5.602836608886719e-05,0.0002894401550292969,0.00031495094299316406,3.1948089599609375e-05,0.0014081001281738281
1358,5615,4.649162292480469e-05,0.0002770423889160156,0.00030732154846191406,3.075599670410156e-05,0.0014493465423583984
1359,5609,4.267692565917969e-05,0.0002810955047607422,0.0003342628479003906,3.0040740966796875e-05,0.0015604496002197266
1360,5653,4.2438507080078125e-05,0.0002789497375488281,0.000308990478515625,2.956390380859375e-05,0.001491546630859375
1361,5636,4.124641418457031e-05,0.0002884864807128906,0.0003113746643066406,3.0994415283203125e-05,0.003752470016479492
1362,5549,4.220008850097656e-05,0.00028252601623535156,0.0003857612609863281,5.5789947509765625e-05,0.001035451889038086
1363,5627,5.269050598144531e-05,0.0003063678741455078,0.00032973289489746094,3.695487976074219e-05,0.0010738372802734375
1364,5548,5.2928924560546875e-05,0.00030112266540527344,0.00032591819763183594,3.409385681152344e-05,0.0010020732879638672
1365,5627,5.602836608886719e-05,0.00028586387634277344,0.0003216266632080078,3.337860107421875e-05,0.0009744167327880859
1366,5571,5.4836273193359375e-05,0.0002865791320800781,0.00036215782165527344,3.457069396972656e-05,0.0011022090911865234
1367,5585,9.5367431640625e-05,0.0003254413604736328,0.00035381317138671875,3.838539123535156e-05,0.0012204647064208984
1368,5653,6.604194641113281e-05,0.00031685829162597656,0.00038242340087890625,3.647804260253906e-05,0.0011525154113769531
1369,5655,6.747245788574219e-05,0.00035262107849121094,0.0003330707550048828,3.600120544433594e-05,0.0011055469512939453
1370,5633,5.316734313964844e-05,0.00028324127197265625,0.0003104209899902344,3.1948089599609375e-05,0.0009374618530273438
1371,5663,4.506111145019531e-05,0.00028014183044433594,0.0003085136413574219,3.075599670410156e-05,0.0011353492736816406
1372,5571,4.172325134277344e-05,0.00028777122497558594,0.0003085136413574219,3.075599670410156e-05,0.0011723041534423828
1373,5611,4.267692565917969e-05,0.00027561187744140625,0.0003044605255126953,3.0040740966796875e-05,0.0011327266693115234
1374,5570,4.7206878662109375e-05,0.0006608963012695312,0.0004100799560546875,5.173683166503906e-05,0.001993417739868164
1375,5563,0.00010848045349121094,0.00034737586975097656,0.00035834312438964844,4.172325134277344e-05,0.0012471675872802734
1376,5594,7.271766662597656e-05,0.00031304359436035156,0.00032329559326171875,3.528594970703125e-05,0.0010561943054199219
1377,5646,4.863739013671875e-05,0.00028586387634277344,0.0003402233123779297,3.147125244140625e-05,0.0011658668518066406
1378,5585,4.6253204345703125e-05,0.0002834796905517578,0.00031113624572753906,3.075599670410156e-05,0.0013742446899414062
1379,5671,4.267692565917969e-05,0.0002834796905517578,0.0003139972686767578,3.0040740966796875e-05,0.0014946460723876953
1380,5625,4.220008850097656e-05,0.0002815723419189453,0.00031375885009765625,3.123283386230469e-05,0.001506805419921875
1381,5599,4.315376281738281e-05,0.0002834796905517578,0.000308990478515625,3.0279159545898438e-05,0.001497507095336914
1382,5611,4.267692565917969e-05,0.0002846717834472656,0.0003094673156738281,3.0040740966796875e-05,0.0015370845794677734
1383,5637,4.2438507080078125e-05,0.0002810955047607422,0.0003097057342529297,2.9802322387695312e-05,0.0015146732330322266
1384,5649,4.172325134277344e-05,0.00032806396484375,0.0003731250762939453,3.814697265625e-05,0.0017828941345214844
1385,5649,5.793571472167969e-05,0.00047326087951660156,0.0005521774291992188,4.696846008300781e-05,0.004373788833618164
1386,5669,6.580352783203125e-05,0.0003464221954345703,0.0003573894500732422,4.124641418457031e-05,0.0011646747589111328
1387,5639,6.222724914550781e-05,0.0003426074981689453,0.00043082237243652344,4.029273986816406e-05,0.0012142658233642578
1388,5669,6.604194641113281e-05,0.0003044605255126953,0.0003218650817871094,3.266334533691406e-05,0.001003265380859375
1389,5637,5.030632019042969e-05,0.00028443336486816406,0.00031375885009765625,3.1948089599609375e-05,0.00091552734375
1390,5587,4.506111145019531e-05,0.00028061866760253906,0.00030612945556640625,3.0040740966796875e-05,0.0008862018585205078
1391,5655,4.363059997558594e-05,0.0002892017364501953,0.0003058910369873047,3.0279159545898438e-05,0.0008869171142578125
1392,5688,4.649162292480469e-05,0.0002961158752441406,0.0005083084106445312,6.175041198730469e-05,0.0012807846069335938
1393,5596,7.700920104980469e-05,0.0004227161407470703,0.0004336833953857422,4.649162292480469e-05,0.0014615058898925781
1394,5622,0.00010776519775390625,0.00035572052001953125,0.00034046173095703125,4.1484832763671875e-05,0.0012555122375488281
1395,5684,6.246566772460938e-05,0.0003147125244140625,0.0004024505615234375,4.172325134277344e-05,0.001294851303100586
1396,5637,9.059906005859375e-05,0.00037550926208496094,0.00036406517028808594,4.410743713378906e-05,0.0012731552124023438
1397,5588,7.510185241699219e-05,0.0003120899200439453,0.0005609989166259766,6.842613220214844e-05,0.0015649795532226562
1398,5666,7.128715515136719e-05,0.0003361701965332031,0.0003418922424316406,4.00543212890625e-05,0.0011370182037353516
1399,5653,6.461143493652344e-05,0.0003151893615722656,0.00034618377685546875,3.790855407714844e-05,0.0011324882507324219
1400,5628,7.033348083496094e-05,0.00044274330139160156,0.0005495548248291016,6.461143493652344e-05,0.0021605491638183594
1401,5522,8.702278137207031e-05,0.0004050731658935547,0.000347137451171875,4.3392181396484375e-05,0.0012767314910888672
1402,5516,6.29425048828125e-05,0.00030159950256347656,0.0003209114074707031,3.361701965332031e-05,0.0012049674987792969
1403,5523,4.8160552978515625e-05,0.00028824806213378906,0.0003237724304199219,3.3855438232421875e-05,0.0014994144439697266
1404,5464,4.744529724121094e-05,0.0002868175506591797,0.0003123283386230469,3.075599670410156e-05,0.0014507770538330078
1405,5495,4.482269287109375e-05,0.0002789497375488281,0.0003077983856201172,3.0279159545898438e-05,0.0014834403991699219
1406,5449,4.220008850097656e-05,0.0002810955047607422,0.0003097057342529297,3.123283386230469e-05,0.0014986991882324219
1407,5580,4.291534423828125e-05,0.0002772808074951172,0.00030493736267089844,3.0517578125e-05,0.0015072822570800781
1408,5525,4.1961669921875e-05,0.0003159046173095703,0.00035119056701660156,3.838539123535156e-05,0.0017046928405761719
1409,5514,5.888938903808594e-05,0.0004696846008300781,0.0005276203155517578,5.602836608886719e-05,0.004458189010620117
1410,5567,7.295608520507812e-05,0.00034046173095703125,0.00032973289489746094,3.743171691894531e-05,0.0011019706726074219
1411,5512,5.650520324707031e-05,0.0002865791320800781,0.0003924369812011719,3.361701965332031e-05,0.0010945796966552734
1412,5537,6.985664367675781e-05,0.0003097057342529297,0.00032067298889160156,3.552436828613281e-05,0.0010342597961425781
1413,5469,5.364418029785156e-05,0.0002949237823486328,0.0003292560577392578,3.4332275390625e-05,0.0009911060333251953
1414,5471,5.817413330078125e-05,0.0003082752227783203,0.00037026405334472656,6.866455078125e-05,0.001129150390625
1415,5560,6.723403930664062e-05,0.0003237724304199219,0.0004229545593261719,4.029273986816406e-05,0.0013036727905273438
1416,5516,6.318092346191406e-05,0.0003407001495361328,0.00040268898010253906,4.172325134277344e-05,0.0012340545654296875
1417,5471,8.96453857421875e-05,0.0003681182861328125,0.0003981590270996094,4.38690185546875e-05,0.0012896060943603516
1418,5554,6.723403930664062e-05,0.0003077983856201172,0.00032448768615722656,3.4332275390625e-05,0.0010178089141845703
1419,5534,5.173683166503906e-05,0.0002808570861816406,0.00030732154846191406,3.147125244140625e-05,0.0010766983032226562
1420,5483,4.57763671875e-05,0.0002830028533935547,0.0003123283386230469,3.0994415283203125e-05,0.0011487007141113281
1421,5393,4.3392181396484375e-05,0.00027489662170410156,0.000301361083984375,3.0279159545898438e-05,0.0011324882507324219
1422,5502,4.172325134277344e-05,0.00027871131896972656,0.0003056526184082031,3.0279159545898438e-05,0.001157522201538086
1423,5505,4.6253204345703125e-05,0.0003070831298828125,0.0003209114074707031,3.266334533691406e-05,0.0012636184692382812
1424,5466,4.4345855712890625e-05,0.0002827644348144531,0.0003147125244140625,3.0517578125e-05,0.0011394023895263672
1425,5502,4.792213439941406e-05,0.00028824806213378906,0.0003285408020019531,3.123283386230469e-05,0.0012187957763671875
1426,5460,4.696846008300781e-05,0.00028514862060546875,0.0003097057342529297,3.147125244140625e-05,0.0014147758483886719
1427,5474,4.458427429199219e-05,0.00027561187744140625,0.0003018379211425781,3.075599670410156e-05,0.0014538764953613281
1428,5485,4.2438507080078125e-05,0.0002808570861816406,0.0003066062927246094,3.0279159545898438e-05,0.0015006065368652344
1429,5505,4.2438507080078125e-05,0.0002791881561279297,0.0003533363342285156,3.0994415283203125e-05,0.0016245841979980469
1430,5550,0.00011324882507324219,0.0004475116729736328,0.00034236907958984375,4.220008850097656e-05,0.0027916431427001953
1431,5520,6.103515625e-05,0.0002887248992919922,0.0003116130828857422,3.24249267578125e-05,0.001245737075805664
1432,5520,4.649162292480469e-05,0.0003268718719482422,0.0003445148468017578,3.552436828613281e-05,0.0017290115356445312
1433,5490,5.745887756347656e-05,0.00039958953857421875,0.0003516674041748047,4.1961669921875e-05,0.004062175750732422
1434,5483,0.00010371208190917969,0.0003151893615722656,0.00033283233642578125,3.838539123535156e-05,0.0012974739074707031
1435,5507,6.67572021484375e-05,0.0002982616424560547,0.0003733634948730469,3.838539123535156e-05,0.0011298656463623047
1436,5448,7.510185241699219e-05,0.0004677772521972656,0.0005347728729248047,6.29425048828125e-05,0.002139568328857422
1437,5496,8.916854858398438e-05,0.000377655029296875,0.000339508056640625,4.2438507080078125e-05,0.0012621879577636719
1438,5512,6.127357482910156e-05,0.00030040740966796875,0.0003211498260498047,3.361701965332031e-05,0.0009961128234863281
1439,5479,5.1975250244140625e-05,0.0002827644348144531,0.00030994415283203125,3.147125244140625e-05,0.0009126663208007812
1440,5480,4.458427429199219e-05,0.0002994537353515625,0.0003116130828857422,3.075599670410156e-05,0.0009129047393798828
1441,5499,4.887580871582031e-05,0.0002925395965576172,0.0003139972686767578,3.1948089599609375e-05,0.0009424686431884766
1442,5428,4.4345855712890625e-05,0.0002815723419189453,0.00030875205993652344,3.0994415283203125e-05,0.0010433197021484375
1443,5499,4.291534423828125e-05,0.0002808570861816406,0.00032258033752441406,3.0279159545898438e-05,0.0011527538299560547
1444,5476,4.2438507080078125e-05,0.0002791881561279297,0.0003066062927246094,3.0994415283203125e-05,0.0011353492736816406
1445,5440,4.220008850097656e-05,0.00027298927307128906,0.00030231475830078125,3.0517578125e-05,0.0011453628540039062
1446,5494,5.364418029785156e-05,0.00031566619873046875,0.0003235340118408203,3.457069396972656e-05,0.0012767314910888672
1447,5452,4.76837158203125e-05,0.0003147125244140625,0.00036025047302246094,3.719329833984375e-05,0.0012841224670410156
1448,5489,0.00011038780212402344,0.00045990943908691406,0.0005550384521484375,5.030632019042969e-05,0.001920938491821289
1449,5458,8.106231689453125e-05,0.00036215782165527344,0.0003330707550048828,4.00543212890625e-05,0.001172780990600586
1450,5424,5.626678466796875e-05,0.00027680397033691406,0.0003018379211425781,3.170967102050781e-05,0.001257181167602539
1451,5445,4.553794860839844e-05,0.0002875328063964844,0.0003223419189453125,3.147125244140625e-05,0.001543283462524414
1452,5517,7.009506225585938e-05,0.0003612041473388672,0.00033283233642578125,3.910064697265625e-05,0.001714468002319336
1453,5411,5.888938903808594e-05,0.00037360191345214844,0.0003571510314941406,3.981590270996094e-05,0.001577138900756836
1454,5427,6.628036499023438e-05,0.0003218650817871094,0.0003426074981689453,3.981590270996094e-05,0.0014162063598632812
1455,5513,0.00011396408081054688,0.00032210350036621094,0.0003647804260253906,4.124641418457031e-05,0.0014729499816894531
1456,5481,6.222724914550781e-05,0.0003249645233154297,0.00035691261291503906,3.910064697265625e-05,0.0015590190887451172
1457,5399,5.841255187988281e-05,0.0002999305725097656,0.0003173351287841797,3.2901763916015625e-05,0.0036878585815429688
1458,5489,4.839897155761719e-05,0.0002777576446533203,0.00030732154846191406,3.0517578125e-05,0.000911712646484375
1459,5449,4.458427429199219e-05,0.00027441978454589844,0.0003294944763183594,2.956390380859375e-05,0.0008993148803710938
1460,5420,4.291534423828125e-05,0.00027823448181152344,0.0003190040588378906,3.0279159545898438e-05,0.0008940696716308594
1461,5448,4.5299530029296875e-05,0.00029468536376953125,0.0003256797790527344,3.2901763916015625e-05,0.0009462833404541016
1462,5449,4.673004150390625e-05,0.00029015541076660156,0.00031256675720214844,3.123283386230469e-05,0.0009243488311767578
