Metric,Data Size,Standard Deviation
encrypt_time,5585.0,1.8259205588869404e-05
encrypt_time,5439.0,0.0
encrypt_time,5458.0,0.00010418479345586236
encrypt_time,5509.0,6.526000759364557e-05
encrypt_time,5401.0,1.1920928955078125e-06
encrypt_time,5495.0,1.7844365875675596e-05
encrypt_time,5451.0,9.10788097881202e-06
encrypt_time,5461.0,2.562395906908596e-05
encrypt_time,5468.0,0.00016011400811004057
encrypt_time,5608.0,6.331072375675387e-05
encrypt_time,5592.0,7.74731861187509e-05
encrypt_time,5628.0,9.139432215880433e-05
encrypt_time,5609.0,2.949868977330647e-05
encrypt_time,5415.0,2.384185791015625e-06
encrypt_time,5402.0,0.0
encrypt_time,5539.0,4.538498559053518e-05
encrypt_time,5527.0,1.5682224542332885e-05
encrypt_time,5659.0,0.0
encrypt_time,5671.0,2.469473304085863e-05
encrypt_time,5419.0,0.0
encrypt_time,5660.0,6.9141387939453125e-06
encrypt_time,5459.0,3.65788459744542e-05
encrypt_time,5493.0,5.2213369438323354e-05
encrypt_time,5453.0,2.7602817682072677e-05
encrypt_time,5450.0,5.378627555396418e-05
encrypt_time,5421.0,1.7881393432617188e-06
encrypt_time,5452.0,4.486020749027163e-05
encrypt_time,5634.0,9.20810977975354e-05
encrypt_time,5593.0,2.390996028020764e-05
encrypt_time,5467.0,2.602201899839571e-05
encrypt_time,5667.0,0.0
encrypt_time,5666.0,7.748603820800781e-06
encrypt_time,5668.0,0.0
encrypt_time,5424.0,0.00011858399960927692
encrypt_time,5423.0,5.422261235044641e-05
encrypt_time,5436.0,2.873413751886833e-06
encrypt_time,5460.0,4.417512342835247e-05
encrypt_time,5437.0,4.214684851089403e-06
encrypt_time,5464.0,6.676973161399876e-05
encrypt_time,5446.0,5.243322049372913e-05
encrypt_time,5465.0,8.069489372430422e-05
encrypt_time,5480.0,1.598656576425804e-05
encrypt_time,5430.0,0.0
encrypt_time,5542.0,3.057712467552452e-05
encrypt_time,5518.0,5.2085566152903726e-05
encrypt_time,5447.0,1.2096594232203451e-05
encrypt_time,5432.0,0.0
encrypt_time,5456.0,1.822528758368438e-05
encrypt_time,5651.0,3.2270850830402254e-05
encrypt_time,5576.0,2.0178087085877408e-05
encrypt_time,5674.0,0.0
encrypt_time,5627.0,2.2292987106901415e-05
encrypt_time,5647.0,1.2278556823730469e-05
encrypt_time,5670.0,0.0
encrypt_time,5625.0,9.472676492322537e-05
encrypt_time,5578.0,5.920159892823173e-05
encrypt_time,5664.0,0.0
encrypt_time,5636.0,1.968255523156105e-05
encrypt_time,5491.0,3.130301569243081e-05
encrypt_time,5624.0,3.6005026254574095e-05
encrypt_time,5494.0,6.818210439097009e-05
encrypt_time,5463.0,3.343305233565923e-05
encrypt_time,5515.0,2.782860373511344e-05
encrypt_time,5390.0,0.0
encrypt_time,5473.0,2.6926568316559773e-05
encrypt_time,5481.0,1.5317659261490592e-05
encrypt_time,5649.0,7.516663270323867e-05
encrypt_time,5675.0,5.125999450683594e-06
encrypt_time,5614.0,1.734114552716172e-05
encrypt_time,5676.0,6.079673767089844e-06
encrypt_time,5633.0,0.0001300531860676982
encrypt_time,5630.0,9.503640525795198e-05
encrypt_time,5653.0,4.786516475668779e-05
encrypt_time,5489.0,7.83501638572256e-05
encrypt_time,5637.0,6.576741312650253e-05
encrypt_time,5644.0,2.396106719970703e-05
encrypt_time,5639.0,3.002654603099191e-05
encrypt_time,5418.0,2.857619486449939e-05
encrypt_time,5476.0,6.45121514861531e-05
encrypt_time,5478.0,1.9018977809990064e-05
encrypt_time,5650.0,2.8500433188857894e-05
encrypt_time,5629.0,5.013158131885288e-05
encrypt_time,5438.0,2.616267785518726e-05
encrypt_time,5440.0,5.942352911261279e-05
encrypt_time,5340.0,0.0
encrypt_time,5425.0,0.0
encrypt_time,5428.0,1.356817489787655e-05
encrypt_time,5372.0,0.0
encrypt_time,5455.0,7.282344626203681e-05
encrypt_time,5429.0,3.540515899658203e-05
encrypt_time,5433.0,7.939338684082031e-05
encrypt_time,5407.0,0.0
encrypt_time,5416.0,6.248781647839114e-05
encrypt_time,5417.0,2.4318695068359375e-05
encrypt_time,5502.0,5.168239760447716e-05
encrypt_time,5408.0,0.0
encrypt_time,5449.0,1.2163437361205427e-05
encrypt_time,5404.0,2.86102294921875e-06
encrypt_time,5693.0,0.0
encrypt_time,5665.0,3.814697265625e-06
encrypt_time,5657.0,0.0
encrypt_time,5397.0,2.5033950805664062e-05
encrypt_time,5469.0,2.3337464723833895e-05
encrypt_time,5646.0,1.9788742065429688e-05
encrypt_time,5713.0,0.0
encrypt_time,5692.0,0.0
encrypt_time,5632.0,4.380170923070273e-05
encrypt_time,5652.0,2.308053850805429e-05
encrypt_time,5678.0,3.0994415283203125e-06
encrypt_time,5618.0,2.992657086652554e-06
encrypt_time,5504.0,7.487081381995845e-05
encrypt_time,5422.0,0.0
encrypt_time,5399.0,2.1696090698242188e-05
